CardID,Responded
C0102032263,F
C0102032455,F
C0102032672,F
C0102032776,F
C0102032851,F
C0102033042,F
C0102034146,F
C0102034241,F
C0102035154,F
C0102035271,F
C0102035274,F
C0102035342,F
C0102035342,F
C0102035342,F
C0102035344,F
C0102035372,F
C0102035372,F
C0102035448,F
C0102035801,F
C0102035847,F
C0102036037,F
C0102036081,F
C0102036405,F
C0102036506,F
C0102036698,F
C0102036858,F
C0102037380,F
C0102037435,F
C0102037435,F
C0102037738,F
C0102037771,F
C0102037817,F
C0102038274,F
C0102038462,T
C0102038488,F
C0102038932,F
C0102039231,F
C0102039665,F
C0102039815,F
C0102039815,F
C0102039815,F
C0102039859,F
C0102039901,F
C0102039986,F
C0102040180,F
C0102040348,F
C0102040595,F
C0102040600,F
C0102040884,F
C0102041358,F
C0102041499,F
C0102041561,F
C0102041701,F
C0102041749,F
C0102041950,F
C0102042046,F
C0102042159,F
C0102042572,F
C0102042978,F
C0102043161,F
C0102043296,F
C0102043296,F
C0102043296,F
C0102043305,F
C0102043338,F
C0102043409,F
C0102043429,F
C0102043512,F
C0102043663,F
C0102043765,F
C0102044071,F
C0102044114,F
C0102044442,F
C0102044498,F
C0102044553,F
C0102044693,F
C0102044724,F
C0102045309,F
C0102045423,F
C0102045488,F
C0102045586,F
C0102045715,F
C0102045715,F
C0102045979,F
C0102046063,F
C0102046219,F
C0102046305,F
C0102046557,T
C0102046947,F
C0102047128,F
C0102047138,F
C0102047240,F
C0102047252,F
C0102047303,F
C0102047303,F
C0102047303,F
C0102047351,F
C0102047431,F
C0102047854,F
C0102048039,T
C0102048365,F
C0102048375,F
C0102048423,F
C0102048512,F
C0102048531,F
C0102048800,F
C0102049154,F
C0102049154,F
C0102049154,F
C0102049389,F
C0102049522,F
C0102049660,F
C0102050125,F
C0102050324,F
C0102050403,F
C0102050446,F
C0102050446,F
C0102050850,F
C0102050978,F
C0102051070,F
C0102051374,F
C0102051589,F
C0102051996,F
C0102052004,F
C0102052202,F
C0102052364,F
C0102052382,T
C0102052647,F
C0102052647,F
C0102052647,F
C0102052706,F
C0102053639,F
C0102053664,F
C0102053681,F
C0102053773,F
C0102053820,F
C0102053830,F
C0102053830,F
C0102053833,F
C0102053946,F
C0102054185,F
C0102054270,F
C0102054339,F
C0102054713,F
C0102054721,F
C0102054721,F
C0102054721,F
C0102054833,F
C0102055148,F
C0102055266,F
C0102055435,F
C0102056148,F
C0102056152,F
C0102056309,F
C0102056450,F
C0102056569,F
C0102056569,F
C0102056992,F
C0102057079,F
C0102057242,F
C0102057295,F
C0102057646,F
C0102057744,F
C0102058006,F
C0102058153,F
C0102058495,F
C0102058530,F
C0102059073,F
C0102059221,F
C0102059221,F
C0102059221,F
C0102059221,F
C0102059221,F
C0102059221,F
C0102059910,F
C0102059910,F
C0102060029,F
C0102060230,F
C0102060408,F
C0102060708,F
C0102060792,F
C0102060821,F
C0102060918,F
C0102061538,F
C0102061674,F
C0102061747,F
C0102062521,F
C0102062650,F
C0102063036,F
C0102063258,F
C0102063593,F
C0102064203,F
C0102064364,F
C0102064670,T
C0102064750,F
C0102064870,F
C0102064919,F
C0102065044,F
C0102065276,T
C0102065412,F
C0102065783,T
C0102066072,F
C0102066158,F
C0102066172,F
C0102066447,F
C0102066447,F
C0102066561,F
C0102066591,F
C0102066688,F
C0102066920,F
C0102067471,F
C0102067796,F
C0102068400,T
C0102068614,F
C0102068744,F
C0102068824,F
C0102069125,T
C0102069148,F
C0102069723,F
C0102069970,F
C0102069977,F
C0102070047,F
C0102070615,F
C0102070677,F
C0102070771,F
C0102070771,F
C0102070862,T
C0102070992,F
C0102070992,F
C0102071070,F
C0102071365,F
C0102071424,F
C0102071503,F
C0102071567,F
C0102071567,F
C0102071567,F
C0102071618,F
C0102071738,F
C0102072174,F
C0102072446,F
C0102072752,F
C0102072752,F
C0102072752,F
C0102072801,F
C0102072801,F
C0102072801,F
C0102072886,T
C0102073156,F
C0102073481,F
C0102073551,F
C0102073632,F
C0102073858,F
C0102073990,F
C0102074460,T
C0102074476,F
C0102074476,F
C0102074528,F
C0102074606,F
C0102074606,F
C0102075157,F
C0102075587,F
C0102075662,F
C0102076013,F
C0102076215,F
C0102076504,F
C0102076542,F
C0102077286,T
C0102077399,F
C0102077740,F
C0102077740,F
C0102077740,F
C0102077823,F
C0102077823,F
C0102077823,F
C0102077823,F
C0102077934,F
C0102077934,F
C0102078154,F
C0102078460,F
C0102078460,F
C0102078682,F
C0102078708,T
C0102078734,F
C0102078964,F
C0102079041,F
C0102079068,F
C0102079149,F
C0102080026,T
C0102080195,F
C0102080267,F
C0102080319,F
C0102080665,F
C0102080818,F
C0102080971,F
C0102081268,T
C0102081391,F
C0102081429,F
C0102081429,F
C0102081429,F
C0102081584,F
C0102081898,F
C0102081927,F
C0102082080,F
C0102082165,F
C0102082195,F
C0102082224,F
C0102082269,F
C0102082405,F
C0102082680,F
C0102082863,F
C0102082946,F
C0102083171,F
C0102083713,F
C0102083770,F
C0102083964,F
C0102084044,F
C0102084088,F
C0102084088,F
C0102084120,F
C0102084120,F
C0102084297,F
C0102084566,F
C0102084681,F
C0102084784,F
C0102085004,F
C0102085221,F
C0102085480,F
C0102085505,F
C0102085542,F
C0102085654,F
C0102085713,F
C0102085713,F
C0102085895,F
C0102086336,F
C0102086348,T
C0102086685,F
C0102087200,F
C0102087739,F
C0102087996,F
C0102088133,F
C0102088300,F
C0102088367,F
C0102088503,F
C0102088553,T
C0102088713,F
C0102088729,F
C0102088803,F
C0102088803,F
C0102088803,F
C0102088962,F
C0102089113,F
C0102089385,F
C0102089419,F
C0102089419,F
C0102089557,F
C0102089614,F
C0102089759,F
C0102090046,F
C0102090688,F
C0102090697,F
C0102090734,F
C0102091254,F
C0102091387,T
C0102091462,F
C0102091478,F
C0102091610,T
C0102091657,F
C0102091749,F
C0102091887,F
C0102091950,F
C0102092144,F
C0102092163,F
C0102092163,F
C0102092163,F
C0102092573,F
C0102092678,F
C0102092890,F
C0102092977,F
C0102092979,F
C0102093121,F
C0102093503,F
C0102093989,F
C0102094071,F
C0102094142,T
C0102094142,F
C0102094557,F
C0102094800,F
C0102094878,F
C0102094941,F
C0102095081,F
C0102095109,F
C0102095463,F
C0102095483,F
C0102096308,F
C0102096308,F
C0102096318,F
C0102096386,F
C0102096554,F
C0102097239,F
C0102097252,F
C0102097268,F
C0102097583,F
C0102098075,F
C0102098147,F
C0102098414,F
C0102098414,F
C0102098414,F
C0102098927,F
C0102098952,F
C0102099324,F
C0102099372,F
C0102099396,F
C0102099474,F
C0102099491,F
C0102099674,F
C0102099838,F
C0102099935,T
C0102100068,F
C0102100249,F
C0102100291,F
C0102100699,F
C0102100883,F
C0102101096,F
C0102101207,F
C0102101291,F
C0102101332,F
C0102101466,F
C0102101466,F
C0102101466,F
C0102101614,F
C0102101849,F
C0102101972,F
C0102102051,F
C0102103066,F
C0102103205,F
C0102103434,F
C0102103532,F
C0102103687,F
C0102103717,F
C0102103872,F
C0102104365,F
C0102104467,F
C0102104641,F
C0102104758,F
C0102104784,F
C0102105143,F
C0102105235,F
C0102105420,F
C0102105450,F
C0102105674,F
C0102105772,F
C0102105823,F
C0102106118,F
C0102106942,F
C0102107020,F
C0102107096,F
C0102107305,F
C0102107639,F
C0102107741,F
C0102107921,F
C0102108065,F
C0102108303,F
C0102108396,F
C0102108591,F
C0102108682,F
C0102108831,F
C0102109804,F
C0102109900,F
C0102109942,F
C0102110015,F
C0102110025,F
C0102110474,F
C0102110489,F
C0102111306,F
C0102111998,F
C0102112351,F
C0102112557,F
C0102112945,F
C0102113263,F
C0102113266,F
C0102113281,F
C0102113469,F
C0102113873,F
C0102113933,F
C0102114457,F
C0102114782,F
C0102114836,F
C0102114928,F
C0102115013,F
C0102115105,F
C0102115394,F
C0102115499,F
C0102115775,F
C0102115951,F
C0102116299,F
C0102116544,F
C0102116910,F
C0102117439,F
C0102117604,F
C0102118011,F
C0102118458,F
C0102118631,F
C0102118847,F
C0102118947,F
C0102119195,F
C0102119346,F
C0102119513,F
C0102119643,F
C0102119962,F
C0102120256,F
C0102120421,F
C0102120536,F
C0102120624,F
C0102121114,F
C0102121178,F
C0102121672,F
C0102121996,F
C0102122039,F
C0102122235,F
C0102122530,F
C0102122950,F
C0102122970,F
C0102123129,F
C0102123246,F
C0102123248,F
C0102123350,F
C0102123625,F
C0102123839,F
C0102123895,F
C0102124316,F
C0102124407,F
C0102124445,F
C0102125527,F
C0102125635,F
C0102125751,F
C0102125908,F
C0102125935,F
C0102126060,F
C0102126099,F
C0102126109,F
C0102126166,F
C0102126649,F
C0102127141,F
C0102127207,F
C0102127289,F
C0102127495,F
C0102127530,F
C0102127714,F
C0102128254,F
C0102128333,F
C0102128451,F
C0102128531,F
C0102128767,F
C0102128977,F
C0102128997,F
C0102129013,F
C0102129454,F
C0102129623,F
C0102130045,F
C0102130268,F
C0102130317,F
C0102130326,F
C0102130876,F
C0102131024,F
C0102131145,F
C0102131406,F
C0102131525,F
C0102131908,F
C0102132011,F
C0102132073,F
C0102133018,F
C0102133109,F
C0102133201,F
C0102133261,F
C0102133309,F
C0102134033,F
C0102134126,F
C0102134298,F
C0102134621,F
C0102135429,F
C0102135640,F
C0102135713,F
C0102135955,F
C0102135996,F
C0102136402,F
C0102136568,F
C0102136741,F
C0102136996,F
C0102137137,F
C0102137437,F
C0102137607,F
C0102137747,F
C0102137814,F
C0102137894,F
C0102138404,F
C0102138539,F
C0102139190,F
C0102139765,F
C0102140249,F
C0102140380,F
C0102140752,F
C0102140848,F
C0102141310,F
C0102141387,F
C0102141474,F
C0102141973,F
C0102142374,F
C0102142535,F
C0102142677,F
C0102142985,F
C0102143080,F
C0102143503,F
C0102143722,F
C0102144072,F
C0102144617,F
C0102145059,F
C0102146631,F
C0102146710,F
C0102146922,F
C0102147152,F
C0102147223,F
C0102147278,F
C0102147340,F
C0102147627,F
C0102147660,F
C0102147796,F
C0102147809,F
C0102147869,F
C0102148221,F
C0102148244,F
C0102148496,F
C0102148732,F
C0102149221,F
C0102149333,F
C0102149636,F
C0102149788,F
C0102149833,F
C0102149893,F
C0102149972,F
C0102150080,F
C0102150307,F
C0102150926,F
C0102151190,F
C0102151197,F
C0102151267,F
C0102151479,F
C0102151911,F
C0102152305,F
C0102152384,F
C0102152770,F
C0102153116,F
C0102153349,F
C0102153478,F
C0102153591,F
C0102153670,F
C0102153855,F
C0102154020,F
C0102154096,F
C0102154334,F
C0102154493,F
C0102154656,F
C0102154804,F
C0102154809,F
C0102154882,F
C0102155360,F
C0102155398,F
C0102155455,F
C0102155457,F
C0102155808,F
C0102155899,F
C0102155984,F
C0102156303,F
C0102156411,F
C0102156452,F
C0102156850,F
C0102156880,F
C0102157124,F
C0102157191,F
C0102157304,F
C0102157880,F
C0102158626,F
C0102159094,F
C0102159154,F
C0102159277,F
C0102159423,F
C0102159471,F
C0102159763,F
C0102159841,F
C0102159945,F
C0102160006,F
C0102160425,F
C0102161899,F
C0102161947,F
C0102162343,F
C0102162409,F
C0102162467,F
C0102162912,F
C0102163108,F
C0102163372,F
C0102163659,F
C0102163751,F
C0102163913,F
C0102164047,F
C0102164636,F
C0102164699,F
C0102164787,F
C0102165242,F
C0102165325,F
C0102165491,F
C0102166151,F
C0102166574,F
C0102166985,F
C0102167058,F
C0102167250,F
C0102167361,F
C0102167525,F
C0102167639,F
C0102167721,F
C0102167927,F
C0102168223,F
C0102168302,F
C0102168326,F
C0102168415,F
C0102168615,F
C0102168700,F
C0102169080,F
C0102169172,F
C0102169323,F
C0102169345,F
C0102169487,F
C0102169767,F
C0102169979,F
C0102170278,F
C0102170479,F
C0102170747,F
C0102171455,F
C0102171678,F
C0102171705,F
C0102171792,F
C0102171908,F
C0102171958,F
C0102172033,F
C0102172245,F
C0102172330,F
C0102172813,F
C0102173068,F
C0102173178,F
C0102173224,F
C0102173258,F
C0102173562,F
C0102173570,F
C0102173677,F
C0102173752,F
C0102173818,F
C0102174311,F
C0102174525,F
C0102174616,F
C0102174770,F
C0102174817,F
C0102175000,F
C0102175241,F
C0102175454,F
C0102175487,F
C0102176175,F
C0102176236,F
C0102176478,F
C0102176528,F
C0102176666,F
C0102177045,F
C0102177123,F
C0102177335,F
C0102177697,F
C0102177761,F
C0102178096,F
C0102178136,F
C0102178202,F
C0102178290,F
C0102178631,F
C0102179201,F
C0102179251,F
C0102179436,F
C0102179454,F
C0102179495,F
C0102179546,F
C0102179737,F
C0102179812,F
C0102179858,F
C0102179966,F
C0102180368,F
C0102180761,F
C0102180903,F
C0102180968,F
C0102181011,F
C0102181130,F
C0102181265,F
C0102181762,F
C0102182367,F
C0102182551,F
C0102182916,F
C0102183197,F
C0102183659,F
C0102183739,F
C0102183819,F
C0102184045,F
C0102184162,F
C0102184261,F
C0102184383,F
C0102184685,F
C0102185054,F
C0102185054,F
C0102185406,F
C0102185406,F
C0102185481,F
C0102185561,F
C0102185676,F
C0102185676,F
C0102185676,F
C0102185914,F
C0102186298,F
C0102186535,T
C0102186885,F
C0102186900,F
C0102187259,F
C0102187374,F
C0102187539,F
C0102187713,F
C0102187873,F
C0102188069,F
C0102188260,F
C0102188321,F
C0102188462,F
C0102188495,F
C0102188595,F
C0102188970,F
C0102189183,F
C0102189445,F
C0102189926,F
C0102189997,F
C0102190118,F
C0102190438,T
C0102190622,T
C0102190903,F
C0102190977,F
C0102191469,F
C0102192088,F
C0102192205,F
C0102192480,F
C0102192781,F
C0102192958,F
C0102193490,F
C0102193575,F
C0102193618,F
C0102193741,F
C0102193811,F
C0102195101,F
C0102195458,F
C0102195620,F
C0102195809,F
C0102196231,F
C0102196724,T
C0102196757,F
C0102197071,F
C0102197501,F
C0102197652,F
C0102198627,F
C0102198799,F
C0102198954,F
C0102199307,F
C0102199307,F
C0102199553,F
C0102199957,F
C0102200179,F
C0102200340,F
C0102200345,T
C0102200455,F
C0102200800,F
C0102201214,F
C0102201371,F
C0102201371,F
C0102201734,F
C0102201807,T
C0102202101,F
C0102202181,F
C0102202624,F
C0102202658,F
C0102203061,F
C0102203152,F
C0102203215,F
C0102203528,F
C0102203804,F
C0102203909,F
C0102204246,F
C0102204584,F
C0102204701,F
C0102204787,F
C0102205009,F
C0102205085,F
C0102205666,F
C0102205794,F
C0102205852,F
C0102206083,F
C0102206163,F
C0102206846,F
C0102206857,F
C0102206996,F
C0102207120,F
C0102207162,T
C0102207174,F
C0102207329,F
C0102207510,F
C0102207582,F
C0102207823,F
C0102207928,F
C0102208182,F
C0102208870,F
C0102208909,F
C0102208948,F
C0102209407,F
C0102209487,F
C0102209741,F
C0102210041,F
C0102210041,F
C0102210041,F
C0102210238,F
C0102210255,T
C0102210522,F
C0102210579,F
C0102210626,T
C0102210828,F
C0102211032,F
C0102211104,F
C0102211504,F
C0102211523,F
C0102211609,F
C0102211675,F
C0102212151,F
C0102212738,F
C0102212757,F
C0102213511,F
C0102213591,F
C0102213626,F
C0102213659,F
C0102213981,F
C0102214276,F
C0102214503,F
C0102214733,F
C0102214814,F
C0102215029,F
C0102215226,F
C0102215913,F
C0102216237,F
C0102216479,F
C0102216587,F
C0102217623,F
C0102217796,F
C0102218054,F
C0102218438,F
C0102218527,F
C0102218818,F
C0102219065,F
C0102219252,F
C0102219345,F
C0102219417,F
C0102219660,F
C0102220281,F
C0102220349,F
C0102220462,F
C0102220744,F
C0102220880,F
C0102220891,F
C0102220967,F
C0102221118,F
C0102221266,F
C0102221725,F
C0102221818,F
C0102222067,F
C0102222668,F
C0102222742,F
C0102222867,F
C0102222867,F
C0102222867,F
C0102223113,F
C0102223433,F
C0102223688,T
C0102224090,F
C0102224256,F
C0102224407,F
C0102224407,F
C0102224477,F
C0102224937,F
C0102224937,F
C0102225036,F
C0102225336,F
C0102225809,F
C0102226053,F
C0102226188,F
C0102226588,F
C0102226668,F
C0102226668,F
C0102226775,F
C0102226919,F
C0102227015,F
C0102227450,F
C0102227450,F
C0102228063,F
C0102228480,F
C0102229019,F
C0102229294,F
C0102229301,F
C0102229301,F
C0102229301,F
C0102229621,F
C0102229773,F
C0102230063,F
C0102230320,F
C0102230362,F
C0102231013,F
C0102231115,F
C0102231115,F
C0102231137,F
C0102231143,F
C0102231243,F
C0102231477,F
C0102231505,F
C0102231575,F
C0102231739,F
C0102232165,F
C0102232330,F
C0102232405,F
C0102232576,F
C0102232988,F
C0102233036,F
C0102233337,F
C0102233394,F
C0102233496,F
C0102234300,F
C0102234627,F
C0102234683,F
C0102234945,F
C0102235021,F
C0102235022,F
C0102235045,F
C0102235117,F
C0102235263,F
C0102235586,F
C0102235633,F
C0102235876,F
C0102236000,F
C0102236418,F
C0102236483,F
C0102236741,F
C0102236955,F
C0102237237,F
C0102237290,F
C0102237716,F
C0102237808,F
C0102237878,F
C0102238174,F
C0102238183,F
C0102238767,F
C0102238830,F
C0102239145,F
C0102239198,F
C0102239288,F
C0102239335,F
C0102239464,F
C0102239606,F
C0102240433,F
C0102240588,F
C0102241278,F
C0102241385,F
C0102241517,F
C0102241521,F
C0102241599,F
C0102241782,F
C0102241957,F
C0102242027,F
C0102242188,F
C0102242368,F
C0102242511,F
C0102242925,F
C0102242965,F
C0102243128,F
C0102243477,F
C0102243840,F
C0102243840,F
C0102243840,F
C0102244277,F
C0102244884,F
C0102245129,F
C0102245152,F
C0102245173,F
C0102245326,F
C0102245480,F
C0102245613,F
C0102245649,F
C0102246060,F
C0102246270,F
C0102246294,F
C0102246483,F
C0102246736,F
C0102246785,F
C0102247112,F
C0102247197,F
C0102247605,F
C0102247715,F
C0102248344,F
C0102248501,F
C0102248676,F
C0102248833,T
C0102248885,F
C0102248975,F
C0102249029,F
C0102249141,F
C0102249439,F
C0102249501,F
C0102249779,F
C0102249817,F
C0102250564,F
C0102250841,F
C0102250899,F
C0102251192,F
C0102251268,T
C0102251707,F
C0102251987,F
C0102252349,F
C0102252609,F
C0102253069,F
C0102253069,F
C0102253069,F
C0102253124,F
C0102253195,F
C0102253866,F
C0102253866,F
C0102254035,F
C0102254247,F
C0102254317,F
C0102254317,F
C0102254317,F
C0102254370,F
C0102254593,F
C0102255031,F
C0102255117,F
C0102255117,F
C0102255117,F
C0102255310,F
C0102255346,F
C0102255492,F
C0102255882,F
C0102255901,F
C0102256004,F
C0102256078,F
C0102256166,F
C0102256252,F
C0102256384,F
C0102256455,F
C0102257095,F
C0102257300,F
C0102257300,F
C0102257595,F
C0102257629,F
C0102257753,T
C0102258036,F
C0102258156,F
C0102258461,F
C0102259112,F
C0102259248,F
C0102259394,F
C0102259768,F
C0102260773,F
C0102261525,F
C0102261625,F
C0102262019,F
C0102262044,T
C0102262351,F
C0102262646,F
C0102262865,F
C0102263057,F
C0102263057,F
C0102263057,F
C0102263057,F
C0102263057,F
C0102263095,F
C0102263175,F
C0102263175,F
C0102263175,F
C0102263215,F
C0102263279,T
C0102263462,F
C0102263494,F
C0102264065,F
C0102264438,F
C0102264564,T
C0102264715,F
C0102264921,F
C0102265051,F
C0102265346,F
C0102265432,F
C0102265479,F
C0102265662,F
C0102265829,F
C0102265838,F
C0102265924,F
C0102267373,F
C0102267407,F
C0102267661,F
C0102267788,F
C0102267888,F
C0102268682,F
C0102268991,F
C0102269067,F
C0102269644,F
C0102269791,F
C0102269889,F
C0102270051,F
C0102270160,F
C0102270384,F
C0102270423,F
C0102270493,F
C0102270584,F
C0102270801,F
C0102270874,F
C0102271190,F
C0102271573,F
C0102271762,F
C0102271831,F
C0102272026,F
C0102272138,F
C0102272157,F
C0102272453,F
C0102272668,F
C0102272684,F
C0102272770,F
C0102273190,F
C0102273283,F
C0102273409,F
C0102273634,F
C0102273865,F
C0102273886,F
C0102274112,F
C0102274268,F
C0102274732,F
C0102275053,F
C0102275160,F
C0102275249,F
C0102275652,F
C0102275736,F
C0102276012,F
C0102276012,F
C0102276085,F
C0102276405,F
C0102276405,F
C0102276452,F
C0102276505,F
C0102277237,F
C0102277531,F
C0102277821,F
C0102277996,F
C0102277996,F
C0102278127,F
C0102278134,F
C0102278374,F
C0102278611,F
C0102278714,F
C0102278807,F
C0102279188,F
C0102279209,F
C0102279298,F
C0102279379,F
C0102279784,F
C0102279873,F
C0102279918,F
C0102280005,F
C0102280102,F
C0102280251,F
C0102280366,F
C0102280432,F
C0102280493,F
C0102280827,F
C0102280876,F
C0102281272,F
C0102281284,F
C0102281439,F
C0102281595,T
C0102281900,F
C0102281965,T
C0102282041,F
C0102282123,F
C0102282386,F
C0102282974,F
C0102283106,F
C0102283218,F
C0102283218,F
C0102283343,F
C0102283343,F
C0102283343,F
C0102283343,F
C0102283397,F
C0102283896,F
C0102283896,F
C0102284144,F
C0102284144,F
C0102284196,F
C0102284196,F
C0102284196,F
C0102284264,F
C0102284320,F
C0102284611,F
C0102284632,F
C0102284923,F
C0102285052,F
C0102285157,F
C0102285257,F
C0102285297,F
C0102285661,F
C0102285774,F
C0102285783,F
C0102285984,F
C0102286142,F
C0102286193,F
C0102286259,F
C0102286513,F
C0102286662,F
C0102286744,F
C0102286881,F
C0102287140,T
C0102287281,F
C0102287354,F
C0102287467,F
C0102287467,F
C0102287467,F
C0102287508,F
C0102287661,F
C0102287707,F
C0102287707,F
C0102287735,F
C0102287838,F
C0102287838,F
C0102287838,F
C0102287896,F
C0102288135,F
C0102288135,F
C0102288238,F
C0102288238,F
C0102288243,F
C0102288719,F
C0102288810,F
C0102289080,F
C0102289188,F
C0102289204,F
C0102289416,F
C0102289585,F
C0102289660,F
C0102289849,F
C0102289932,F
C0102290226,F
C0102290719,F
C0102290719,F
C0102290719,F
C0102291029,F
C0102291110,T
C0102291394,F
C0102291436,F
C0102291532,F
C0102291626,F
C0102291827,F
C0102291899,F
C0102292406,F
C0102292437,F
C0102292659,F
C0102292965,F
C0102293131,F
C0102293586,F
C0102293943,F
C0102293974,F
C0102294067,F
C0102294121,F
C0102294448,F
C0102294656,F
C0102294751,F
C0102294992,F
C0102295225,F
C0102295269,F
C0102295382,F
C0102295982,F
C0102296207,F
C0102296272,F
C0102296578,F
C0102296617,F
C0102296839,F
C0102297002,F
C0102297279,F
C0102297331,F
C0102297416,F
C0102297891,F
C0102298034,F
C0102298125,F
C0102298189,F
C0102298443,F
C0102299363,F
C0102299628,F
C0102299716,F
C0102299980,F
C0102300312,F
C0102300346,F
C0102300349,F
C0102300486,F
C0102300619,F
C0102300972,F
C0102301165,F
C0102301401,F
C0102301468,F
C0102301937,F
C0102301984,F
C0102302009,T
C0102302087,F
C0102302318,F
C0102302414,F
C0102302934,F
C0102303019,F
C0102303022,F
C0102303103,F
C0102303126,F
C0102303163,T
C0102303163,F
C0102303163,F
C0102303192,F
C0102303302,F
C0102303385,F
C0102303674,F
C0102303776,T
C0102304278,F
C0102305034,F
C0102305129,F
C0102305202,F
C0102305546,F
C0102305956,F
C0102305987,F
C0102306387,F
C0102306679,F
C0102306709,F
C0102307118,F
C0102307223,F
C0102307257,F
C0102307285,F
C0102308532,F
C0102308669,F
C0102308669,F
C0102308669,F
C0102308690,F
C0102308715,F
C0102308810,F
C0102308810,F
C0102308841,F
C0102308841,F
C0102309097,F
C0102309290,F
C0102309332,F
C0102309375,F
C0102310248,T
C0102310426,T
C0102310527,F
C0102310730,F
C0102311079,F
C0102311140,F
C0102311268,F
